MatchDate,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HTHome,HTAway,HTResult,HomeShots,AwayShots,HomeTarget,AwayTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellow,AwayYellow,HomeRed,AwayRed,Form5Home,Form5Away,OddHome,OddDraw,OddAway,HomeElo,AwayElo,GoalDiff,Favorite,Upset,EloDiff,HomePrecision,AwayPrecision
2017-12-10,Man United,Man City,1.0,2.0,A,1.0,1.0,D,8.0,14.0,5.0,7.0,16.0,10.0,2.0,8.0,4.0,2.0,0.0,0.0,12.0,15.0,3.39,3.5,2.25,1903.22,1969.09,-1.0,Man City,False,-65.9,0.62,0.5
2017-12-10,Southampton,Arsenal,1.0,1.0,D,1.0,0.0,H,6.0,11.0,3.0,6.0,12.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,4.0,9.0,4.0,3.75,1.95,1677.63,1856.59,0.0,Arsenal,False,-179.0,0.5,0.55
2017-12-12,Burnley,Stoke,1.0,0.0,H,0.0,0.0,D,10.0,14.0,2.0,7.0,6.0,14.0,6.0,4.0,0.0,0.0,0.0,0.0,9.0,4.0,2.29,3.2,3.6,1691.81,1654.28,1.0,Burnley,False,37.5,0.2,0.5
2017-12-12,Crystal Palace,Watford,2.0,1.0,H,0.0,1.0,A,14.0,7.0,4.0,2.0,14.0,18.0,4.0,6.0,2.0,1.0,0.0,1.0,7.0,7.0,2.29,3.5,3.25,1611.83,1662.33,1.0,Crystal Palace,False,-50.5,0.29,0.29
2017-12-12,Huddersfield,Chelsea,1.0,3.0,A,0.0,2.0,A,7.0,12.0,2.0,5.0,11.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,9.0,4.5,1.44,1527.09,1922.91,-2.0,Chelsea,False,-395.8,0.29,0.42
2017-12-13,Liverpool,West Brom,0.0,0.0,D,0.0,0.0,D,14.0,6.0,5.0,1.0,16.0,6.0,5.0,7.0,1.0,0.0,0.0,0.0,11.0,3.0,1.22,7.0,15.0,1866.78,1633.11,0.0,Liverpool,False,233.7,0.36,0.17
2017-12-13,Man United,Bournemouth,1.0,0.0,H,1.0,0.0,H,9.0,14.0,2.0,7.0,14.0,12.0,4.0,9.0,1.0,2.0,0.0,0.0,12.0,6.0,1.28,6.0,12.0,1903.22,1649.94,1.0,Man United,False,253.3,0.22,0.5
2017-12-13,Newcastle,Everton,0.0,1.0,A,0.0,1.0,A,16.0,7.0,4.0,4.0,10.0,11.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,8.0,2.39,3.29,3.25,1620.8,1668.01,-1.0,Newcastle,True,-47.2,0.25,0.57
2017-12-13,Southampton,Leicester,1.0,4.0,A,0.0,3.0,A,12.0,16.0,4.0,11.0,13.0,9.0,9.0,9.0,1.0,0.0,0.0,0.0,5.0,10.0,2.1,3.39,3.89,1677.63,1727.5,-3.0,Southampton,True,-49.9,0.33,0.69
2017-12-13,Swansea,Man City,0.0,4.0,A,0.0,2.0,A,7.0,23.0,3.0,10.0,12.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,15.0,15.0,6.5,1.25,1619.52,1969.09,-4.0,Man City,False,-349.6,0.43,0.43
2017-12-13,Tottenham,Brighton,2.0,0.0,H,1.0,0.0,H,25.0,7.0,8.0,4.0,5.0,10.0,10.0,2.0,1.0,1.0,0.0,0.0,5.0,2.0,1.25,6.5,15.0,1906.75,1625.32,2.0,Tottenham,False,281.4,0.32,0.57
2017-12-13,West Ham,Arsenal,0.0,0.0,D,0.0,0.0,D,6.0,22.0,0.0,3.0,9.0,9.0,1.0,7.0,1.0,0.0,0.0,0.0,4.0,10.0,5.25,4.2,1.66,1620.78,1856.59,0.0,Arsenal,False,-235.8,0.0,0.14
2017-12-16,Arsenal,Newcastle,1.0,0.0,H,1.0,0.0,H,23.0,10.0,5.0,2.0,13.0,9.0,7.0,5.0,2.0,1.0,0.0,0.0,8.0,1.0,1.25,6.5,14.0,1842.88,1607.64,1.0,Arsenal,False,235.2,0.22,0.2
2017-12-16,Brighton,Burnley,0.0,0.0,D,0.0,0.0,D,12.0,11.0,2.0,6.0,13.0,13.0,8.0,2.0,4.0,2.0,0.0,0.0,1.0,9.0,2.62,3.0,3.2,1606.02,1700.95,0.0,Brighton,False,-94.9,0.17,0.55
2017-12-16,Chelsea,Southampton,1.0,0.0,H,1.0,0.0,H,24.0,6.0,8.0,2.0,8.0,16.0,8.0,4.0,1.0,3.0,0.0,0.0,10.0,5.0,1.39,5.0,9.0,1914.79,1670.41,1.0,Chelsea,False,244.4,0.33,0.33
2017-12-16,Leicester,Crystal Palace,0.0,3.0,A,0.0,2.0,A,11.0,13.0,2.0,6.0,12.0,13.0,6.0,4.0,2.0,2.0,1.0,0.0,13.0,9.0,1.89,3.6,4.5,1757.48,1624.05,-3.0,Leicester,True,133.4,0.18,0.46
2017-12-16,Man City,Tottenham,4.0,1.0,H,1.0,0.0,H,20.0,7.0,11.0,2.0,13.0,20.0,5.0,1.0,2.0,4.0,0.0,0.0,15.0,8.0,1.55,4.59,6.0,1975.23,1913.42,3.0,Man City,False,61.8,0.55,0.29
2017-12-16,Stoke,West Ham,0.0,3.0,A,0.0,1.0,A,17.0,14.0,0.0,7.0,12.0,13.0,7.0,9.0,2.0,1.0,0.0,0.0,3.0,5.0,2.29,3.29,3.5,1653.51,1640.59,-3.0,Stoke,True,12.9,0.0,0.5
2017-12-16,Watford,Huddersfield,1.0,4.0,A,0.0,2.0,A,13.0,15.0,3.0,9.0,12.0,17.0,8.0,7.0,2.0,1.0,1.0,1.0,4.0,3.0,1.8,3.75,5.0,1656.77,1535.49,-3.0,Watford,True,121.3,0.23,0.6
2017-12-17,Bournemouth,Liverpool,0.0,4.0,A,0.0,3.0,A,6.0,21.0,2.0,7.0,5.0,10.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,9.0,6.5,4.5,1.53,1651.03,1870.26,-4.0,Liverpool,False,-219.2,0.33,0.33
2017-12-17,West Brom,Man United,1.0,2.0,A,0.0,2.0,A,12.0,8.0,5.0,3.0,14.0,7.0,6.0,3.0,1.0,3.0,0.0,0.0,4.0,12.0,6.5,4.0,1.6,1634.24,1914.03,-1.0,Man United,False,-279.8,0.42,0.38
2017-12-18,Everton,Swansea,3.0,1.0,H,1.0,1.0,D,12.0,8.0,7.0,3.0,12.0,12.0,6.0,3.0,2.0,3.0,0.0,0.0,10.0,4.0,1.72,3.75,5.5,1700.45,1619.42,2.0,Everton,False,81.0,0.58,0.38
2017-12-22,Arsenal,Liverpool,3.0,3.0,D,0.0,1.0,A,11.0,14.0,4.0,9.0,9.0,11.0,7.0,8.0,1.0,0.0,0.0,0.0,8.0,11.0,2.54,3.6,2.79,1842.88,1870.26,0.0,Arsenal,False,-27.4,0.36,0.64
2017-12-23,Brighton,Watford,1.0,0.0,H,0.0,0.0,D,14.0,13.0,3.0,1.0,8.0,11.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.62,3.2,3.0,1606.02,1656.77,1.0,Brighton,False,-50.8,0.21,0.08
2017-12-23,Burnley,Tottenham,0.0,3.0,A,0.0,1.0,A,5.0,18.0,2.0,8.0,10.0,10.0,4.0,4.0,1.0,2.0,0.0,0.0,10.0,7.0,7.0,4.2,1.55,1700.95,1913.42,-3.0,Tottenham,False,-212.5,0.4,0.44
2017-12-23,Everton,Chelsea,0.0,0.0,D,0.0,0.0,D,5.0,25.0,0.0,8.0,8.0,4.0,2.0,7.0,3.0,0.0,0.0,0.0,13.0,12.0,6.0,3.89,1.66,1700.45,1914.79,0.0,Chelsea,False,-214.3,0.0,0.32
2017-12-23,Leicester,Man United,2.0,2.0,D,1.0,1.0,D,11.0,19.0,3.0,6.0,19.0,8.0,4.0,6.0,2.0,2.0,1.0,0.0,12.0,12.0,4.5,3.6,1.9,1757.48,1914.03,0.0,Man United,False,-156.5,0.27,0.32
2017-12-23,Man City,Bournemouth,4.0,0.0,H,1.0,0.0,H,14.0,5.0,5.0,1.0,8.0,7.0,4.0,6.0,0.0,1.0,0.0,0.0,15.0,2.0,1.12,11.0,23.0,1975.23,1651.03,4.0,Man City,False,324.2,0.36,0.2
2017-12-23,Southampton,Huddersfield,1.0,1.0,D,1.0,0.0,H,12.0,10.0,6.0,3.0,16.0,9.0,9.0,1.0,2.0,1.0,0.0,0.0,2.0,6.0,1.61,3.89,6.5,1670.41,1535.49,0.0,Southampton,False,134.9,0.5,0.3
2017-12-23,Stoke,West Brom,3.0,1.0,H,2.0,0.0,H,9.0,17.0,5.0,7.0,9.0,11.0,1.0,11.0,1.0,0.0,0.0,0.0,3.0,3.0,2.29,3.25,3.5,1653.51,1634.24,2.0,Stoke,False,19.3,0.56,0.41
2017-12-23,Swansea,Crystal Palace,1.0,1.0,D,0.0,0.0,D,7.0,13.0,2.0,5.0,13.0,11.0,6.0,3.0,2.0,3.0,0.0,0.0,3.0,9.0,3.29,3.2,2.45,1619.42,1624.05,0.0,Crystal Palace,False,-4.6,0.29,0.38
2017-12-23,West Ham,Newcastle,2.0,3.0,A,1.0,1.0,D,19.0,11.0,6.0,4.0,9.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,7.0,1.0,2.1,3.39,3.89,1640.59,1607.64,-1.0,West Ham,True,32.9,0.32,0.36
2017-12-26,Bournemouth,West Ham,3.0,3.0,D,1.0,1.0,D,26.0,10.0,10.0,5.0,12.0,14.0,7.0,4.0,3.0,4.0,0.0,0.0,2.0,7.0,2.79,3.29,2.75,1651.03,1640.59,0.0,West Ham,False,10.4,0.38,0.5
2017-12-26,Chelsea,Brighton,2.0,0.0,H,0.0,0.0,D,25.0,8.0,8.0,1.0,8.0,8.0,13.0,1.0,0.0,1.0,0.0,0.0,10.0,4.0,1.19,7.5,17.0,1914.79,1606.02,2.0,Chelsea,False,308.8,0.32,0.12
2017-12-26,Huddersfield,Stoke,1.0,1.0,D,1.0,0.0,H,18.0,15.0,8.0,7.0,9.0,12.0,8.0,5.0,2.0,4.0,0.0,0.0,7.0,6.0,2.5,3.2,3.2,1535.49,1653.51,0.0,Huddersfield,False,-118.0,0.44,0.47
2017-12-26,Liverpool,Swansea,5.0,0.0,H,1.0,0.0,H,22.0,7.0,9.0,4.0,5.0,8.0,4.0,2.0,0.0,1.0,0.0,0.0,9.0,4.0,1.16,9.0,19.0,1870.26,1619.42,5.0,Liverpool,False,250.8,0.41,0.57
2017-12-26,Man United,Burnley,2.0,2.0,D,0.0,2.0,A,23.0,3.0,6.0,2.0,10.0,14.0,12.0,2.0,3.0,7.0,0.0,0.0,10.0,7.0,1.25,6.5,15.0,1914.03,1700.95,0.0,Man United,False,213.1,0.26,0.67
2017-12-26,Tottenham,Southampton,5.0,2.0,H,2.0,0.0,H,16.0,16.0,7.0,6.0,8.0,15.0,3.0,8.0,0.0,2.0,0.0,0.0,10.0,3.0,1.36,5.25,10.0,1913.42,1670.41,3.0,Tottenham,False,243.0,0.44,0.38
2017-12-26,Watford,Leicester,2.0,1.0,H,1.0,1.0,D,11.0,11.0,1.0,5.0,7.0,13.0,8.0,8.0,3.0,3.0,0.0,0.0,1.0,10.0,2.54,3.5,2.87,1656.77,1757.48,1.0,Watford,False,-100.7,0.09,0.45
2017-12-26,West Brom,Everton,0.0,0.0,D,0.0,0.0,D,17.0,7.0,3.0,3.0,14.0,13.0,10.0,2.0,2.0,0.0,0.0,0.0,2.0,11.0,2.54,3.2,3.1,1634.24,1700.45,0.0,West Brom,False,-66.2,0.18,0.43
2017-12-27,Newcastle,Man City,0.0,1.0,A,0.0,1.0,A,6.0,22.0,2.0,6.0,11.0,6.0,3.0,8.0,1.0,0.0,0.0,0.0,3.0,15.0,13.0,6.75,1.25,1607.64,1975.23,-1.0,Man City,False,-367.6,0.33,0.27
2017-12-28,Crystal Palace,Arsenal,2.0,3.0,A,0.0,1.0,A,16.0,16.0,2.0,9.0,12.0,7.0,5.0,4.0,0.0,1.0,0.0,0.0,9.0,6.0,4.5,4.0,1.8,1624.05,1842.88,-1.0,Arsenal,False,-218.8,0.12,0.56
2017-12-30,Bournemouth,Everton,2.0,1.0,H,1.0,0.0,H,19.0,6.0,7.0,1.0,8.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,9.0,2.37,3.29,3.29,1651.03,1700.45,1.0,Bournemouth,False,-49.4,0.37,0.17
2017-12-30,Chelsea,Stoke,5.0,0.0,H,3.0,0.0,H,21.0,1.0,12.0,1.0,5.0,10.0,7.0,0.0,1.0,1.0,0.0,0.0,10.0,4.0,1.16,8.5,19.0,1914.79,1653.51,5.0,Chelsea,False,261.3,0.57,1.0
2017-12-30,Huddersfield,Burnley,0.0,0.0,D,0.0,0.0,D,3.0,11.0,1.0,4.0,14.0,14.0,5.0,4.0,2.0,1.0,0.0,0.0,8.0,8.0,2.37,3.1,3.5,1535.49,1700.95,0.0,Huddersfield,False,-165.5,0.33,0.36
2017-12-30,Liverpool,Leicester,2.0,1.0,H,0.0,1.0,A,17.0,7.0,6.0,1.0,7.0,3.0,7.0,1.0,3.0,2.0,0.0,0.0,9.0,7.0,1.3,6.0,11.0,1870.26,1757.48,1.0,Liverpool,False,112.8,0.35,0.14
2017-12-30,Man United,Southampton,0.0,0.0,D,0.0,0.0,D,15.0,8.0,3.0,3.0,12.0,13.0,10.0,7.0,2.0,4.0,0.0,0.0,8.0,2.0,1.36,5.5,9.0,1914.03,1670.41,0.0,Man United,False,243.6,0.2,0.38
2017-12-30,Newcastle,Brighton,0.0,0.0,D,0.0,0.0,D,11.0,10.0,2.0,3.0,11.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0,3.0,4.0,2.14,3.2,4.0,1607.64,1606.02,0.0,Newcastle,False,1.6,0.18,0.3
2017-12-30,Watford,Swansea,1.0,2.0,A,1.0,0.0,H,9.0,9.0,4.0,4.0,14.0,13.0,1.0,8.0,4.0,2.0,0.0,0.0,3.0,4.0,1.66,3.79,6.0,1656.77,1619.42,-1.0,Watford,True,37.3,0.44,0.44
2017-12-31,Crystal Palace,Man City,0.0,0.0,D,0.0,0.0,D,10.0,15.0,1.0,4.0,14.0,11.0,7.0,8.0,5.0,4.0,0.0,0.0,8.0,15.0,11.0,6.5,1.28,1624.05,1975.23,0.0,Man City,False,-351.2,0.1,0.27
2017-12-31,West Brom,Arsenal,1.0,1.0,D,0.0,0.0,D,14.0,14.0,3.0,4.0,14.0,9.0,5.0,6.0,3.0,3.0,0.0,0.0,2.0,9.0,5.0,4.0,1.72,1634.24,1842.88,0.0,Arsenal,False,-208.6,0.21,0.29
2018-01-01,Brighton,Bournemouth,2.0,2.0,D,1.0,1.0,D,15.0,26.0,6.0,8.0,13.0,9.0,5.0,12.0,2.0,1.0,0.0,0.0,5.0,4.0,2.37,3.2,3.39,1613.72,1647.4,0.0,Brighton,False,-33.7,0.4,0.31
2018-01-01,Burnley,Liverpool,1.0,2.0,A,0.0,0.0,D,13.0,19.0,4.0,5.0,4.0,12.0,3.0,9.0,0.0,0.0,0.0,0.0,6.0,11.0,7.5,4.5,1.5,1696.47,1886.25,-1.0,Liverpool,False,-189.8,0.31,0.26
2018-01-01,Everton,Man United,0.0,2.0,A,0.0,0.0,D,12.0,21.0,0.0,6.0,11.0,10.0,6.0,6.0,2.0,0.0,0.0,0.0,8.0,9.0,5.5,3.5,1.8,1702.06,1900.16,-2.0,Man United,False,-198.1,0.0,0.29
2018-01-01,Leicester,Huddersfield,3.0,0.0,H,0.0,0.0,D,11.0,6.0,5.0,1.0,7.0,9.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,6.0,1.66,3.79,6.0,1726.59,1564.53,3.0,Leicester,False,162.1,0.45,0.17
2018-01-01,Stoke,Newcastle,0.0,1.0,A,0.0,0.0,D,11.0,14.0,4.0,6.0,10.0,11.0,10.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,2.29,3.29,3.5,1641.16,1613.03,-1.0,Stoke,True,28.1,0.36,0.43
2018-01-02,Man City,Watford,3.0,1.0,H,2.0,0.0,H,17.0,7.0,7.0,4.0,8.0,12.0,9.0,1.0,1.0,1.0,0.0,0.0,13.0,3.0,1.12,8.5,19.0,1981.2,1626.99,2.0,Man City,False,354.2,0.41,0.57
2018-01-02,Southampton,Crystal Palace,1.0,2.0,A,1.0,0.0,H,10.0,11.0,3.0,4.0,8.0,11.0,4.0,7.0,0.0,1.0,0.0,0.0,2.0,8.0,1.9,3.39,4.0,1667.45,1648.83,-1.0,Southampton,True,18.6,0.3,0.36
2018-01-02,Swansea,Tottenham,0.0,2.0,A,0.0,1.0,A,8.0,12.0,1.0,5.0,12.0,9.0,6.0,5.0,2.0,2.0,0.0,0.0,4.0,12.0,12.0,4.75,1.3,1618.33,1916.21,-2.0,Tottenham,False,-297.9,0.12,0.42
2018-01-02,West Ham,West Brom,2.0,1.0,H,0.0,1.0,A,13.0,10.0,5.0,3.0,12.0,12.0,3.0,4.0,3.0,2.0,0.0,0.0,8.0,3.0,1.9,3.39,4.09,1647.93,1627.17,1.0,West Ham,False,20.8,0.38,0.3
2018-01-03,Arsenal,Chelsea,2.0,2.0,D,0.0,0.0,D,14.0,19.0,6.0,6.0,11.0,11.0,10.0,8.0,3.0,2.0,0.0,0.0,9.0,13.0,2.6,3.39,2.6,1844.33,1918.83,0.0,Ninguno,False,-74.5,0.43,0.32
2018-01-04,Tottenham,West Ham,1.0,1.0,D,0.0,0.0,D,31.0,3.0,8.0,1.0,10.0,6.0,7.0,1.0,0.0,2.0,0.0,0.0,12.0,8.0,1.25,6.0,10.0,1916.21,1647.93,0.0,Tottenham,False,268.3,0.26,0.33
2018-01-13,Chelsea,Leicester,0.0,0.0,D,0.0,0.0,D,17.0,14.0,7.0,1.0,14.0,13.0,6.0,3.0,2.0,2.0,0.0,1.0,11.0,4.0,1.3,5.75,12.0,1918.83,1726.59,0.0,Chelsea,False,192.2,0.41,0.07
2018-01-13,Crystal Palace,Burnley,1.0,0.0,H,1.0,0.0,H,17.0,8.0,2.0,2.0,16.0,10.0,3.0,2.0,0.0,3.0,0.0,0.0,8.0,3.0,2.0,3.29,4.5,1648.83,1696.47,1.0,Crystal Palace,False,-47.6,0.12,0.25
2018-01-13,Huddersfield,West Ham,1.0,4.0,A,1.0,1.0,D,8.0,8.0,2.0,6.0,7.0,9.0,7.0,3.0,1.0,1.0,0.0,0.0,6.0,8.0,2.62,3.1,3.1,1564.53,1647.93,-3.0,Huddersfield,True,-83.4,0.25,0.75
2018-01-13,Newcastle,Swansea,1.0,1.0,D,0.0,0.0,D,12.0,8.0,4.0,5.0,11.0,10.0,4.0,5.0,0.0,3.0,0.0,0.0,7.0,4.0,1.95,3.39,4.5,1613.03,1618.33,0.0,Newcastle,False,-5.3,0.33,0.62
2018-01-13,Tottenham,Everton,4.0,0.0,H,1.0,0.0,H,20.0,7.0,10.0,0.0,11.0,15.0,3.0,3.0,0.0,2.0,0.0,0.0,10.0,5.0,1.28,6.0,13.0,1916.21,1702.06,4.0,Tottenham,False,214.2,0.5,0.0
2018-01-13,Watford,Southampton,2.0,2.0,D,0.0,2.0,A,16.0,10.0,4.0,4.0,11.0,13.0,5.0,4.0,0.0,5.0,0.0,0.0,3.0,2.0,2.5,3.39,3.0,1626.99,1667.45,0.0,Watford,False,-40.5,0.25,0.4
2018-01-13,West Brom,Brighton,2.0,0.0,H,1.0,0.0,H,15.0,13.0,4.0,1.0,8.0,15.0,9.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,2.14,3.0,4.33,1627.17,1613.72,2.0,West Brom,False,13.5,0.27,0.08
2018-01-14,Bournemouth,Arsenal,2.0,1.0,H,0.0,0.0,D,13.0,12.0,5.0,3.0,8.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,5.0,9.0,4.75,4.2,1.75,1647.4,1844.33,1.0,Arsenal,True,-196.9,0.38,0.25
2018-01-14,Liverpool,Man City,4.0,3.0,H,1.0,1.0,D,16.0,11.0,7.0,4.0,10.0,7.0,5.0,6.0,2.0,3.0,0.0,0.0,13.0,13.0,3.1,3.75,2.29,1886.25,1981.2,1.0,Man City,True,-95.0,0.44,0.36
2018-01-15,Man United,Stoke,3.0,0.0,H,2.0,0.0,H,20.0,11.0,9.0,5.0,14.0,10.0,6.0,1.0,2.0,1.0,0.0,0.0,9.0,4.0,1.22,7.0,15.0,1906.77,1630.94,3.0,Man United,False,275.8,0.45,0.45
2018-01-20,Arsenal,Crystal Palace,4.0,1.0,H,4.0,0.0,H,16.0,9.0,10.0,5.0,6.0,8.0,5.0,10.0,0.0,0.0,0.0,0.0,6.0,8.0,1.5,4.75,7.0,1833.3,1666.34,3.0,Arsenal,False,167.0,0.62,0.56
2018-01-20,Brighton,Chelsea,0.0,4.0,A,0.0,2.0,A,10.0,14.0,3.0,10.0,12.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,5.0,9.0,6.5,3.89,1.61,1603.62,1912.28,-4.0,Chelsea,False,-308.7,0.3,0.71
2018-01-20,Burnley,Man United,0.0,1.0,A,0.0,0.0,D,13.0,12.0,2.0,2.0,7.0,12.0,5.0,4.0,3.0,3.0,0.0,0.0,2.0,9.0,7.5,3.89,1.57,1684.05,1906.77,-1.0,Man United,False,-222.7,0.15,0.17
2018-01-20,Everton,West Brom,1.0,1.0,D,0.0,1.0,A,9.0,15.0,4.0,5.0,15.0,10.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,5.0,2.14,3.2,4.0,1690.68,1630.46,0.0,Everton,False,60.2,0.44,0.33
2018-01-20,Leicester,Watford,2.0,0.0,H,1.0,0.0,H,9.0,11.0,5.0,3.0,11.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,1.85,3.89,4.33,1738.09,1624.83,2.0,Leicester,False,113.3,0.56,0.27
2018-01-20,Man City,Newcastle,3.0,1.0,H,1.0,0.0,H,21.0,6.0,9.0,4.0,5.0,10.0,18.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,1.12,10.0,26.0,1973.84,1621.44,2.0,Man City,False,352.4,0.43,0.67
2018-01-20,Stoke,Huddersfield,2.0,0.0,H,0.0,0.0,D,11.0,6.0,6.0,3.0,18.0,13.0,3.0,2.0,1.0,1.0,0.0,0.0,4.0,3.0,2.04,3.39,4.09,1630.94,1547.2,2.0,Stoke,False,83.7,0.55,0.5
2018-01-20,West Ham,Bournemouth,1.0,1.0,D,0.0,0.0,D,12.0,8.0,4.0,3.0,8.0,7.0,6.0,3.0,3.0,1.0,0.0,0.0,8.0,8.0,2.0,3.6,4.0,1673.15,1659.69,0.0,West Ham,False,13.5,0.33,0.38
2018-01-21,Southampton,Tottenham,1.0,1.0,D,1.0,1.0,D,10.0,17.0,4.0,2.0,8.0,15.0,2.0,9.0,2.0,3.0,0.0,0.0,3.0,13.0,5.75,4.09,1.64,1658.18,1917.62,0.0,Tottenham,False,-259.4,0.4,0.12
2018-01-22,Swansea,Liverpool,1.0,0.0,H,1.0,0.0,H,3.0,21.0,2.0,4.0,5.0,9.0,3.0,9.0,0.0,2.0,0.0,0.0,5.0,13.0,12.0,5.75,1.3,1616.22,1899.96,1.0,Liverpool,True,-283.7,0.67,0.19
2018-01-30,Huddersfield,Liverpool,0.0,3.0,A,0.0,2.0,A,5.0,14.0,1.0,7.0,8.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,12.0,12.0,5.75,1.3,1547.2,1899.96,-3.0,Liverpool,False,-352.8,0.2,0.5
2018-01-30,Swansea,Arsenal,3.0,1.0,H,1.0,1.0,D,12.0,9.0,4.0,4.0,4.0,8.0,4.0,3.0,0.0,3.0,0.0,0.0,7.0,8.0,7.0,4.59,1.5,1616.22,1833.3,2.0,Arsenal,True,-217.1,0.33,0.44
2018-01-30,West Ham,Crystal Palace,1.0,1.0,D,1.0,1.0,D,8.0,9.0,3.0,3.0,11.0,15.0,5.0,3.0,1.0,3.0,0.0,0.0,9.0,7.0,3.1,3.25,2.54,1673.15,1666.34,0.0,Crystal Palace,False,6.8,0.38,0.33
2018-01-31,Chelsea,Bournemouth,0.0,3.0,A,0.0,0.0,D,21.0,11.0,5.0,5.0,5.0,12.0,8.0,5.0,1.0,0.0,0.0,0.0,11.0,9.0,1.28,6.5,11.0,1912.28,1659.69,-3.0,Chelsea,True,252.6,0.24,0.45
2018-01-31,Everton,Leicester,2.0,1.0,H,2.0,0.0,H,9.0,8.0,4.0,1.0,9.0,10.0,5.0,5.0,0.0,2.0,0.0,0.0,2.0,7.0,3.0,3.2,2.62,1690.68,1738.09,1.0,Leicester,True,-47.4,0.44,0.12
2018-01-31,Man City,West Brom,3.0,0.0,H,1.0,0.0,H,19.0,3.0,10.0,1.0,10.0,10.0,9.0,1.0,1.0,3.0,0.0,0.0,10.0,6.0,1.14,10.0,21.0,1973.84,1630.46,3.0,Man City,False,343.4,0.53,0.33
2018-01-31,Newcastle,Burnley,1.0,1.0,D,0.0,0.0,D,14.0,11.0,4.0,2.0,15.0,15.0,7.0,4.0,1.0,2.0,0.0,0.0,5.0,2.0,2.2,3.2,3.89,1621.44,1684.05,0.0,Newcastle,False,-62.6,0.29,0.18
2018-01-31,Southampton,Brighton,1.0,1.0,D,0.0,1.0,A,18.0,9.0,3.0,2.0,8.0,10.0,7.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,1.75,3.5,6.0,1658.18,1603.62,0.0,Southampton,False,54.6,0.17,0.22
2018-01-31,Stoke,Watford,0.0,0.0,D,0.0,0.0,D,11.0,12.0,4.0,2.0,12.0,12.0,2.0,6.0,4.0,3.0,0.0,0.0,4.0,4.0,2.25,3.5,3.39,1630.94,1624.83,0.0,Stoke,False,6.1,0.36,0.17
2018-01-31,Tottenham,Man United,2.0,0.0,H,2.0,0.0,H,22.0,6.0,6.0,3.0,10.0,13.0,6.0,3.0,2.0,2.0,0.0,0.0,11.0,11.0,2.35,3.29,3.39,1917.62,1906.77,2.0,Tottenham,False,10.8,0.27,0.5
2018-02-03,Arsenal,Everton,5.0,1.0,H,4.0,0.0,H,15.0,11.0,7.0,2.0,8.0,8.0,4.0,6.0,2.0,0.0,0.0,0.0,5.0,4.0,1.3,5.75,12.0,1821.6,1695.6,4.0,Arsenal,False,126.0,0.47,0.18
2018-02-03,Bournemouth,Stoke,2.0,1.0,H,0.0,1.0,A,15.0,13.0,8.0,4.0,14.0,19.0,8.0,1.0,2.0,3.0,0.0,0.0,11.0,4.0,1.9,3.7,4.33,1687.61,1632.81,1.0,Bournemouth,False,54.8,0.53,0.31
2018-02-03,Brighton,West Ham,3.0,1.0,H,1.0,1.0,D,21.0,4.0,5.0,1.0,11.0,7.0,4.0,1.0,3.0,1.0,0.0,0.0,3.0,9.0,2.35,3.0,3.7,1601.47,1669.44,2.0,Brighton,False,-68.0,0.24,0.25
2018-02-03,Burnley,Man City,1.0,1.0,D,0.0,1.0,A,8.0,20.0,3.0,7.0,9.0,6.0,3.0,13.0,4.0,1.0,0.0,0.0,2.0,10.0,13.0,6.0,1.28,1679.62,1977.56,0.0,Man City,False,-297.9,0.38,0.35
2018-02-03,Leicester,Swansea,1.0,1.0,D,1.0,0.0,H,13.0,3.0,5.0,1.0,9.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,7.0,10.0,1.8,3.6,5.25,1735.67,1646.9,0.0,Leicester,False,88.8,0.38,0.33
2018-02-03,Man United,Huddersfield,2.0,0.0,H,0.0,0.0,D,16.0,4.0,7.0,0.0,5.0,19.0,5.0,2.0,2.0,4.0,0.0,0.0,10.0,1.0,1.16,8.5,19.0,1904.47,1536.83,2.0,Man United,False,367.6,0.44,0.0
